col1,name,SPECOBJID,PLATEID,MJD,FIBERID,BPTCLASS,RA_1,DEC_1,Z,Z_ERR,OH_P2P5,OH_P16,OH_P50,OH_P84,OH_P97P5,OH_ENTROPY,objID,ra_1a,dec_1a,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,uJAVA,gSDSS,rSDSS,iSDSS,zSDSS,J0378,J0395,J0410,J0430,J0515,J0660,J0861,Separation,u-g,g-r,r-i,i-z,uJAVA-J0378,gSDSS-J0378,rSDSS-J0378,iSDSS-J0378,zSDSS-J0378,J0378-J0395,J0395-J0410,J0410-J0430,J0430-J0515,J0515-J0660,J0660-J0861,uJAVA-J0395,gSDSS-J0395,rSDSS-J0395,iSDSS-J0395,zSDSS-J0395,uJAVA-J0410,gSDSS-J0410,rSDSS-J0410,iSDSS-J0410,zSDSS-J0410,uJAVA-J0430,gSDSS-J0430,rSDSS-J0430,iSDSS-J0430,zSDSS-J0430,uJAVA-J0515,gSDSS-J0515,rSDSS-J0515,iSDSS-J0515,zSDSS-J0515,uJAVA-J0660,gSDSS-J0660,rSDSS-J0660,iSDSS-J0660,zSDSS-J0660,uJAVA-J0861,gSDSS-J0861,rSDSS-J0861,iSDSS-J0861,zSDSS-J0861
99400,119664,6.14E+17,545,52202,485,1,121.24161,40.60141,0.026960077,7.56E-06,8.015707,8.10739,8.2366905,8.392653,8.546018,48.368275,1.24E+18,121.2416391,40.60143051,1889,301,4,113,GALAXY,18.79248,17.73059,17.41535,17.20084,17.18086,18.39,17.429,17.214,17.084,16.991,18.011,17.967,17.75,17.532,17.236,17.167,17.406,0.551586194,1.06189,0.31524,0.21451,0.01998,0.379,-0.582,-0.797,-0.927,-1.02,0.044,0.217,0.218,0.296,0.069,-0.239,0.423,-0.538,-0.753,-0.883,-0.976,0.64,-0.321,-0.536,-0.666,-0.759,0.858,-0.103,-0.318,-0.448,-0.541,1.154,0.193,-0.13,-0.093,-0.245,1.223,0.262,0.047,-0.083,-0.176,0.984,0.023,-0.192,-0.322,-0.415
16010,36045,1.64E+18,1456,53115,234,1,191.66107,41.453983,0.027066398,6.99E-06,7.9493194,8.050957,8.209123,8.431587,8.617047,34.327225,1.24E+18,191.6610682,41.45391834,3893,301,1,208,GALAXY,19.30424,18.11405,17.72271,17.47045,17.34679,19.096,18.114,17.78,17.498,17.583,18.424,18.562,18.622,18.289,17.934,17.679,17.712,0.529115401,1.19019,0.39134,0.25226,0.12366,0.672,-0.31,-0.644,-0.926,-0.841,-0.138,-0.06,0.333,0.355,0.255,-0.033,0.534,-0.448,-0.782,-1.064,-0.979,0.474,-0.508,-0.842,-1.124,-1.039,0.807,-0.175,-0.509,-0.791,-0.706,1.162,0.18,-0.282,0.085,-0.351,1.417,0.435,0.101,-0.181,-0.096,1.384,0.402,0.068,-0.214,-0.129
28331,48463,1.49E+18,1322,52791,151,1,206.32579,55.290882,0.006560795,5.00E-06,8.6043625,8.621322,8.628936,8.63655,8.639573,254.33377,1.24E+18,206.3259239,55.29091071,3712,301,3,169,GALAXY,15.86088,14.89774,14.58018,14.55861,14.34775,15.951,14.791,14.374,14.172,14.002,15.092,15.147,14.986,14.897,14.508,14.013,13.975,1.472611205,0.96314,0.31756,0.02157,0.21086,0.859,-0.301,-0.718,-0.92,-1.09,-0.055,0.161,0.089,0.389,0.495,0.038,0.804,-0.356,-0.773,-0.975,-1.145,0.965,-0.195,-0.612,-0.814,-0.984,1.054,-0.106,-0.523,-0.725,-0.895,1.443,0.283,-0.202,-0.17,-0.506,1.938,0.778,0.361,0.159,-0.011,1.976,0.816,0.399,0.197,0.027
25198,45270,1.53E+18,1357,53034,540,1,153.92148,41.347324,0.06826579,6.66E-06,8.542499,8.557786,8.568974,8.578496,8.5956955,223.17183,1.24E+18,153.9214707,41.34732422,3813,301,5,75,GALAXY,18.59083,17.89717,17.90703,17.619,17.75556,18.753,18.018,18.01,17.884,18.01,18.8,18.262,18.47,18.421,18.093,18.072,17.938,0.149681571,0.69366,-0.00986,0.28803,-0.13656,-0.047,-0.782,-0.79,-0.916,-0.79,0.538,-0.208,0.049,0.328,0.021,0.134,0.491,-0.244,-0.252,-0.378,-0.252,0.283,-0.452,-0.46,-0.586,-0.46,0.332,-0.403,-0.411,-0.537,-0.411,0.66,-0.075,-0.126,0.126,-0.083,0.681,-0.054,-0.062,-0.188,-0.062,0.815,0.08,0.072,-0.054,0.072
27434,47517,1.50E+18,1331,52766,561,1,231.63655,48.428993,0.027076276,5.84E-06,8.036952,8.126283,8.248024,8.412421,8.547835,57.519363,1.24E+18,231.636559,48.42897289,3187,301,6,34,GALAXY,18.96564,17.97204,17.69249,17.57076,17.45861,18.377,17.702,17.4,17.243,17.283,18.159,18.061,17.977,18.279,17.423,17.362,17.018,0.497750334,0.9936,0.27955,0.12173,0.11215,0.218,-0.457,-0.759,-0.916,-0.876,0.098,0.084,-0.302,0.856,0.061,0.344,0.316,-0.359,-0.661,-0.818,-0.778,0.4,-0.275,-0.577,-0.734,-0.694,0.098,-0.577,-0.879,-1.036,-0.996,0.954,0.279,-0.157,0.04,-0.14,1.015,0.34,0.038,-0.119,-0.079,1.359,0.684,0.382,0.225,0.265
104892,125172,5.54E+17,492,51955,345,1,173.38965,67.5361,0.10783932,5.71E-06,8.551139,8.564282,8.576841,8.592804,8.599597,216.38103,1.24E+18,173.3897033,67.53610984,1350,301,5,340,GALAXY,18.81341,18.32452,18.17834,17.88993,18.02521,19.24,18.544,18.346,18.021,18.06,18.937,18.89,18.69,18.826,18.554,18.514,18.302,0.201457348,0.48889,0.14618,0.28841,-0.13528,0.303,-0.393,-0.591,-0.916,-0.877,0.047,0.2,-0.136,0.272,0.04,0.212,0.35,-0.346,-0.544,-0.869,-0.83,0.55,-0.146,-0.344,-0.669,-0.63,0.414,-0.282,-0.48,-0.805,-0.766,0.686,-0.01,-0.325,0.039,-0.494,0.726,0.03,-0.168,-0.493,-0.454,0.938,0.242,0.044,-0.281,-0.242
43010,63206,1.23E+18,1088,52929,349,1,4.176512,0.055958,0.091833726,9.28E-06,8.6391,8.707242,8.772148,8.8510275,8.905637,99.25103,1.24E+18,4.176528689,0.05595091,4263,301,4,143,GALAXY,19.15158,18.2724,17.90836,17.61852,17.41724,18.364,18.337,17.881,17.708,17.523,18.62,18.429,18.907,18.221,18.156,17.651,17.755,0.48762507,0.87918,0.36404,0.28984,0.20128,-0.256,-0.283,-0.739,-0.912,-1.097,0.191,-0.478,0.686,0.065,0.505,-0.104,-0.065,-0.092,-0.548,-0.721,-0.906,-0.543,-0.57,-1.026,-1.199,-1.384,0.143,0.116,-0.34,-0.513,-0.698,0.208,0.181,-0.173,-0.185,-0.633,0.713,0.686,0.23,0.057,-0.128,0.609,0.582,0.126,-0.047,-0.232
15352,35386,1.65E+18,1462,53112,187,1,200.27773,41.260357,0.054204945,1.09E-05,8.038262,8.2213125,8.494866,8.66347,8.768855,22.50613,1.24E+18,200.2777243,41.26035444,3840,301,3,251,GALAXY,18.89824,18.00531,17.57629,17.39147,17.23893,18.579,17.94,17.587,17.493,17.501,18.404,18.346,18.339,18.113,17.822,17.732,17.622,0.69319248,0.89293,0.42902,0.18482,0.15254,0.175,-0.464,-0.817,-0.911,-0.903,0.058,0.007,0.226,0.291,0.09,0.11,0.233,-0.406,-0.759,-0.853,-0.845,0.24,-0.399,-0.752,-0.846,-0.838,0.466,-0.173,-0.526,-0.62,-0.612,0.757,0.118,-0.094,0.008,-0.321,0.847,0.208,-0.145,-0.239,-0.231,0.957,0.318,-0.035,-0.129,-0.121
84019,104276,7.91E+17,702,52178,464,1,31.981873,0.4964974,0.032952864,6.08E-06,7.956364,8.053847,8.200693,8.389988,8.594966,43.272236,1.24E+18,31.9818187,0.496541117,4263,301,5,329,GALAXY,19.68909,18.59998,18.25226,17.99519,17.89824,19.074,18.728,18.133,18.041,18.052,18.951,18.731,18.785,18.567,18.614,18.371,18.56,0.121045821,1.08911,0.34772,0.25707,0.09695,0.123,-0.223,-0.818,-0.91,-0.899,0.22,-0.054,0.218,-0.047,0.243,-0.189,0.343,-0.003,-0.598,-0.69,-0.679,0.289,-0.057,-0.652,-0.744,-0.733,0.507,0.161,-0.434,-0.526,-0.515,0.46,0.114,-0.092,0.011,-0.562,0.703,0.357,-0.238,-0.33,-0.319,0.514,0.168,-0.427,-0.519,-0.508
40278,60470,1.31E+18,1166,52751,56,1,232.07861,49.120995,0.025153024,8.18E-06,7.944395,8.031401,8.167641,8.356018,8.607867,39.10974,1.24E+18,232.0786082,49.1209926,3225,301,2,142,GALAXY,17.95186,16.93768,16.62946,16.448,16.36836,17.583,16.855,16.537,16.465,16.342,17.373,17.409,16.99,16.906,16.6,16.492,16.353,1.247447924,1.01418,0.30822,0.18146,0.07964,0.21,-0.518,-0.836,-0.908,-1.031,-0.036,0.419,0.084,0.306,0.108,0.139,0.174,-0.554,-0.872,-0.944,-1.067,0.593,-0.135,-0.453,-0.525,-0.648,0.677,-0.051,-0.369,-0.441,-0.564,0.983,0.255,-0.072,-0.123,-0.258,1.091,0.363,0.045,-0.027,-0.15,1.23,0.502,0.184,0.112,-0.011
16041,36076,1.64E+18,1456,53115,53,1,192.53935,41.932045,0.10199908,7.81E-06,8.811552,8.827984,8.850414,8.8887615,8.902852,171.04758,1.24E+18,192.5393487,41.93204129,3840,301,3,212,GALAXY,19.86987,18.94247,18.55975,18.25302,18.15815,20.247,18.964,18.619,18.276,18.507,19.181,19.588,19.292,19.173,18.798,18.574,18.275,0.063609415,0.9274,0.38272,0.30673,0.09487,1.066,-0.217,-0.562,-0.905,-0.674,-0.407,0.296,0.119,0.375,0.224,0.299,0.659,-0.624,-0.969,-1.312,-1.081,0.955,-0.328,-0.673,-1.016,-0.785,1.074,-0.209,-0.554,-0.897,-0.666,1.449,0.166,-0.343,0.231,-0.291,1.673,0.39,0.045,-0.298,-0.067,1.972,0.689,0.344,0.001,0.232
42980,63176,1.23E+18,1088,52929,489,1,5.204578,0.5929732,0.14058696,7.52E-06,8.709391,8.759794,8.8349085,8.871594,8.913522,124.28621,1.24E+18,5.204599517,0.592953924,4247,301,5,143,GALAXY,20.85262,19.74862,19.26791,19.02062,18.80804,18.44,19.887,19.435,19.281,19.003,20.185,20.403,20.51,21.614,20.42,19.482,19.203,0.073838426,1.104,0.48071,0.24729,0.21258,-1.745,-0.298,-0.75,-0.904,-1.182,-0.218,-0.107,-1.104,1.194,0.938,0.279,-1.963,-0.516,-0.968,-1.122,-1.4,-2.07,-0.623,-1.075,-1.229,-1.507,-3.174,-1.727,-2.179,-2.333,-2.611,-1.98,-0.533,-0.154,-0.278,-1.417,-1.042,0.405,-0.047,-0.201,-0.479,-0.763,0.684,0.232,0.078,-0.2
110449,130740,4.90E+17,435,51882,61,1,119.14449,39.933826,0.1602693,8.88E-06,8.565384,8.59904,8.629297,8.666649,8.703571,140.48515,1.24E+18,119.1444825,39.93380565,1889,301,6,103,GALAXY,19.62621,19.15351,18.92055,18.81388,18.85652,19.764,19.11,19.003,18.826,18.738,19.727,19.717,19.547,19.266,19.138,19.023,18.667,0.118017427,0.4727,0.23296,0.10667,-0.04264,0.037,-0.617,-0.724,-0.901,-0.989,0.01,0.17,0.281,0.128,0.115,0.356,0.047,-0.607,-0.714,-0.891,-0.979,0.217,-0.437,-0.544,-0.721,-0.809,0.498,-0.156,-0.263,-0.44,-0.528,0.626,-0.028,-0.177,-0.088,-0.4,0.741,0.087,-0.02,-0.197,-0.285,1.097,0.443,0.336,0.159,0.071
80752,101002,8.31E+17,738,52521,423,1,337.4108,14.106724,0.036077943,9.91E-06,8.19167,8.334601,8.497174,8.596407,8.685763,56.978107,1.24E+18,337.4107853,14.10671138,1739,301,5,156,GALAXY,18.86712,17.72932,17.28471,17.04813,16.84445,18.74,17.561,17.276,16.947,16.906,17.846,18.167,17.823,17.698,17.43,17.221,16.899,0.638526457,1.1378,0.44461,0.23658,0.20368,0.894,-0.285,-0.57,-0.899,-0.94,-0.321,0.344,0.125,0.268,0.209,0.322,0.573,-0.606,-0.891,-1.22,-1.261,0.917,-0.262,-0.547,-0.876,-0.917,1.042,-0.137,-0.422,-0.751,-0.792,1.31,0.131,-0.329,-0.041,-0.524,1.519,0.34,0.055,-0.274,-0.315,1.841,0.662,0.377,0.048,0.007
85520,105777,7.74E+17,687,52518,404,1,3.5258968,1.1791496,0.1991834,1.04E-05,8.696038,8.745831,8.805478,8.841528,8.873098,124.34992,1.24E+18,3.525854449,1.179179319,2728,301,6,436,GALAXY,20.08105,19.16803,18.67212,18.37769,18.282,19.95,19.007,18.739,18.464,17.992,19.36,19.476,20.999,19.347,18.788,18.618,18.253,0.30431823,0.91302,0.49591,0.29443,0.09569,0.59,-0.353,-0.621,-0.896,-1.368,-0.116,-1.523,1.652,0.559,0.17,0.365,0.474,-0.469,-0.737,-1.012,-1.484,-1.049,-1.992,-2.26,-2.535,-3.007,0.603,-0.34,-0.608,-0.883,-1.355,1.162,0.219,-0.275,-0.472,-0.796,1.332,0.389,0.121,-0.154,-0.626,1.697,0.754,0.486,0.211,-0.261
85438,105695,7.75E+17,688,52203,308,1,4.8007474,-0.14586115,0.08444385,6.53E-06,7.9846945,8.084803,8.235159,8.428361,8.606705,34.640114,1.24E+18,4.800790881,-0.145870383,2728,301,3,445,GALAXY,20.51845,19.55736,19.24853,19.04185,18.97782,21.173,19.824,19.292,19.15,19.207,20.043,19.775,19.644,19.525,19.213,19.229,19.308,0.166761689,0.96109,0.30883,0.20668,0.06403,1.13,-0.219,-0.751,-0.893,-0.836,0.268,0.131,0.119,0.312,-0.016,-0.079,1.398,0.049,-0.483,-0.625,-0.568,1.529,0.18,-0.352,-0.494,-0.437,1.648,0.299,-0.233,-0.375,-0.318,1.96,0.611,-0.142,0.057,-0.006,1.944,0.595,0.063,-0.079,-0.022,1.865,0.516,-0.016,-0.158,-0.101
47231,67431,1.18E+18,1048,52736,288,1,222.19942,47.477177,0.10001542,7.20E-06,8.204537,8.55818,8.596503,8.623595,8.653909,124.97262,1.24E+18,222.1994066,47.47719022,3918,301,6,167,GALAXY,19.53789,18.76568,18.53552,18.23359,18.10997,19.567,18.843,18.536,18.355,18.313,19.248,20.058,18.968,18.93,18.803,18.455,18.33,0.049604737,0.77221,0.23016,0.30193,0.12362,0.319,-0.405,-0.712,-0.893,-0.935,-0.81,1.09,0.038,0.127,0.348,0.125,-0.491,-1.215,-1.522,-1.703,-1.745,0.599,-0.125,-0.432,-0.613,-0.655,0.637,-0.087,-0.394,-0.575,-0.617,0.764,0.04,-0.181,-0.042,-0.49,1.112,0.388,0.081,-0.1,-0.142,1.237,0.513,0.206,0.025,-0.017
85497,105754,7.74E+17,687,52518,550,1,4.4887443,0.48881465,0.1556408,7.77E-06,8.166688,8.290113,8.477941,8.593425,8.705616,49.199905,1.24E+18,4.488737364,0.488813423,4145,301,5,140,GALAXY,19.61432,19.09192,18.88995,18.7587,18.75002,19.203,19.247,18.906,18.841,18.595,19.731,19.287,20.186,19.409,19.502,18.905,18.777,0.060188742,0.5224,0.20197,0.13125,0.00868,-0.528,-0.484,-0.825,-0.89,-1.136,0.444,-0.899,0.777,-0.093,0.597,0.128,-0.084,-0.04,-0.381,-0.446,-0.692,-0.983,-0.939,-1.28,-1.345,-1.591,-0.206,-0.162,-0.503,-0.568,-0.814,-0.299,-0.255,-0.065,-0.246,-0.907,0.298,0.342,0.001,-0.064,-0.31,0.426,0.47,0.129,0.064,-0.182
115906,136205,4.55E+17,404,51877,605,1,32.275284,1.1837318,0.023677722,6.34E-06,8.130557,8.26241,8.4445715,8.579778,8.634734,51.14691,1.24E+18,32.27530456,1.183745907,8062,301,1,112,GALAXY,19.31362,18.24286,17.88133,17.65778,17.50107,19.53,18.196,17.785,17.646,17.4,18.532,18.945,18.676,18.416,17.869,17.669,17.277,0.229257491,1.07076,0.36153,0.22355,0.15671,0.998,-0.336,-0.747,-0.886,-1.132,-0.413,0.269,0.26,0.547,0.2,0.392,0.585,-0.749,-1.16,-1.299,-1.545,0.854,-0.48,-0.891,-1.03,-1.276,1.114,-0.22,-0.631,-0.77,-1.016,1.661,0.327,-0.139,-0.246,-0.469,1.861,0.527,0.116,-0.023,-0.269,2.253,0.919,0.508,0.369,0.123
10696,30725,1.75E+18,1556,53740,589,1,32.22389,0.561939,0.21012326,8.23E-06,8.751331,8.823089,8.861935,8.908114,8.955286,121.2122,1.24E+18,32.22390381,0.561935961,4263,301,5,331,GALAXY,21.072,20.08339,19.4323,19.00812,18.92065,21.567,20.312,19.557,19.243,19.044,20.128,21.709,21.265,20.699,19.83,19.444,19.121,0.06574963,0.98861,0.65109,0.42418,0.08747,1.439,0.184,-0.571,-0.885,-1.084,-1.581,0.444,0.566,0.869,0.386,0.323,-0.142,-1.397,-2.152,-2.466,-2.665,0.302,-0.953,-1.708,-2.022,-2.221,0.868,-0.387,-1.142,-1.456,-1.655,1.737,0.482,-0.314,-0.199,-0.786,2.123,0.868,0.113,-0.201,-0.4,2.446,1.191,0.436,0.122,-0.077
72508,92745,9.15E+17,813,52354,279,1,240.04646,46.7832,0.020077094,1.13E-05,8.200956,8.62599,8.7066345,8.76581,8.845431,102.87745,1.24E+18,240.0464446,46.7831987,2326,301,2,294,GALAXY,18.00107,16.64323,16.20532,16.00426,16.16603,16.612,15.797,15.401,15.254,15.119,16.137,16.364,16.192,16.072,15.56,15.407,15.158,3.076766592,1.35784,0.43791,0.20106,-0.16177,0.475,-0.34,-0.736,-0.883,-1.018,-0.227,0.172,0.12,0.512,0.153,0.249,0.248,-0.567,-0.963,-1.11,-1.245,0.42,-0.395,-0.791,-0.938,-1.073,0.54,-0.275,-0.671,-0.818,-0.953,1.052,0.237,-0.147,-0.135,-0.441,1.205,0.39,-0.006,-0.153,-0.288,1.454,0.639,0.243,0.096,-0.039
40035,60225,1.32E+18,1168,52731,431,1,236.16862,46.898052,0.20423013,4.27E-05,9.1205,9.123199,9.13,9.1368,9.139501,282.1828,1.24E+18,236.1686215,46.8980584,3226,301,3,28,GALAXY,18.34008,18.22466,17.86392,17.48664,17.46952,18.194,18.1,17.792,17.432,17.291,18.315,18.043,18.071,18.088,17.959,17.644,17.325,0.103956718,0.11542,0.36074,0.37728,0.01712,-0.121,-0.215,-0.523,-0.883,-1.024,0.272,-0.028,-0.017,0.129,0.315,0.319,0.151,0.057,-0.251,-0.611,-0.752,0.123,0.029,-0.279,-0.639,-0.78,0.106,0.012,-0.296,-0.656,-0.797,0.235,0.141,-0.36,-0.141,-0.668,0.55,0.456,0.148,-0.212,-0.353,0.869,0.775,0.467,0.107,-0.034
23118,43176,1.55E+18,1377,53050,206,1,206.0255,39.47153,0.26670465,3.68E-05,9.320432,9.36074,9.368884,9.377028,9.386556,233.13713,1.24E+18,206.0254918,39.4715302,3893,301,1,282,GALAXY,18.46123,18.13373,17.76969,17.77183,17.44907,18.831,18.366,17.882,17.69,17.382,18.572,18.715,18.441,18.561,18.181,17.72,17.62,0.094992522,0.3275,0.36404,-0.00214,0.32276,0.259,-0.206,-0.69,-0.882,-1.19,-0.143,0.274,-0.12,0.38,0.461,0.1,0.116,-0.349,-0.833,-1.025,-1.333,0.39,-0.075,-0.559,-0.751,-1.059,0.27,-0.195,-0.679,-0.871,-1.179,0.65,0.185,-0.192,-0.308,-0.799,1.111,0.646,0.162,-0.03,-0.338,1.211,0.746,0.262,0.07,-0.238
13848,33879,1.68E+18,1495,52944,366,1,10.280108,1.169352,0.1944303,9.91E-06,8.844008,8.909021,8.969202,9.042082,9.118586,96.38326,1.24E+18,10.28010482,1.169327655,4858,301,6,423,GALAXY,20.23983,19.38266,18.74904,18.43261,18.26554,19.511,19.37,18.781,18.575,18.4,19.456,19.816,20.24,19.545,19.014,18.478,18.462,0.224351387,0.85717,0.63362,0.31643,0.16707,0.055,-0.086,-0.675,-0.881,-1.056,-0.36,-0.424,0.695,0.531,0.536,0.016,-0.305,-0.446,-1.035,-1.241,-1.416,-0.729,-0.87,-1.459,-1.665,-1.84,-0.034,-0.175,-0.764,-0.97,-1.145,0.497,0.356,-0.206,-0.175,-0.614,1.033,0.892,0.303,0.097,-0.078,1.049,0.908,0.319,0.113,-0.062
40143,60333,1.31E+18,1167,52738,344,1,232.56606,48.9706,0.0250862,7.06E-06,8.00931,8.093396,8.200792,8.335786,8.480713,58.61191,1.24E+18,232.566034,48.97059552,3184,301,3,88,GALAXY,19.06781,17.92832,17.57746,17.39117,17.27195,18.502,17.957,17.509,17.429,17.243,18.307,18.451,18.017,17.979,17.564,17.506,17.326,0.221442967,1.13949,0.35086,0.18629,0.11922,0.195,-0.35,-0.798,-0.878,-1.064,-0.144,0.434,0.038,0.415,0.058,0.18,0.051,-0.494,-0.942,-1.022,-1.208,0.485,-0.06,-0.508,-0.588,-0.774,0.523,-0.022,-0.47,-0.55,-0.736,0.938,0.393,-0.08,-0.186,-0.321,0.996,0.451,0.003,-0.077,-0.263,1.176,0.631,0.183,0.103,-0.083
11410,31439,1.74E+18,1542,53734,386,1,4.502936,0.23434,0.15662016,1.22E-05,8.77297,8.8543,8.918166,8.982515,9.041593,98.607155,1.24E+18,4.502903549,0.234320264,2728,301,4,443,GALAXY,20.91161,19.67777,18.96109,18.50445,18.12185,19.364,19.733,18.933,18.646,18.416,19.523,20.425,21.597,20.426,19.268,18.889,18.388,0.29522791,1.23384,0.71668,0.45664,0.3826,-0.159,0.21,-0.59,-0.877,-1.107,-0.902,-1.172,1.171,1.158,0.379,0.501,-1.061,-0.692,-1.492,-1.779,-2.009,-2.233,-1.864,-2.664,-2.951,-3.181,-1.062,-0.693,-1.493,-1.78,-2.01,0.096,0.465,-0.287,-0.23,-0.852,0.475,0.844,0.044,-0.243,-0.473,0.976,1.345,0.545,0.258,0.028
85503,105760,7.74E+17,687,52518,534,1,4.2796235,0.96618366,0.30337453,1.04E-05,8.905685,8.95703,9.004768,9.097125,9.265771,110.12962,1.24E+18,4.279623387,0.966158552,4145,301,6,139,GALAXY,21.33344,20.60344,19.7706,19.52932,19.23065,20.258,19.668,19.075,19.025,18.544,19.9,20.113,19.616,20.205,19.39,19.216,18.524,0.466554122,0.73,0.83284,0.24128,0.29867,0.358,-0.232,-0.825,-0.875,-1.356,-0.213,0.497,-0.589,0.815,0.174,0.692,0.145,-0.445,-1.038,-1.088,-1.569,0.642,0.052,-0.541,-0.591,-1.072,0.053,-0.537,-1.13,-1.18,-1.661,0.868,0.278,-0.05,-0.481,-0.846,1.042,0.452,-0.141,-0.191,-0.672,1.734,1.144,0.551,0.501,0.02
28089,48183,1.49E+18,1324,53088,496,1,212.09303,54.899197,0.0867599,5.48E-06,7.9843106,8.032241,8.100361,8.185981,8.243233,96.21433,1.24E+18,212.0930563,54.89917176,3712,301,5,190,GALAXY,18.95574,18.43085,18.46725,18.14108,18.20848,18.83,18.255,18.291,17.93,18.08,18.805,18.944,18.384,18.508,18.466,18.256,17.821,0.073681415,0.52489,-0.0364,0.32617,-0.0674,0.025,-0.55,-0.514,-0.875,-0.725,-0.139,0.56,-0.124,0.042,0.21,0.435,-0.114,-0.689,-0.653,-1.014,-0.864,0.446,-0.129,-0.093,-0.454,-0.304,0.322,-0.253,-0.217,-0.578,-0.428,0.364,-0.211,-0.361,0.15,-0.386,0.574,-0.001,0.035,-0.326,-0.176,1.009,0.434,0.47,0.109,0.259
43001,63197,1.23E+18,1088,52929,388,1,4.295346,0.253833,0.089763306,1.29E-05,8.6085615,8.717759,8.828921,8.912301,8.999405,65.940094,1.24E+18,4.295364008,0.253860622,2728,301,4,442,GALAXY,19.46468,18.44478,17.98428,17.68707,17.48479,19.772,18.45,18.1,17.967,17.69,18.84,19.19,18.844,18.555,18.3,17.909,17.594,0.312145671,1.0199,0.4605,0.29721,0.20228,0.932,-0.39,-0.74,-0.873,-1.15,-0.35,0.346,0.289,0.255,0.391,0.315,0.582,-0.74,-1.09,-1.223,-1.5,0.928,-0.394,-0.744,-0.877,-1.154,1.217,-0.105,-0.455,-0.588,-0.865,1.472,0.15,-0.133,-0.277,-0.61,1.863,0.541,0.191,0.058,-0.219,2.178,0.856,0.506,0.373,0.096
72499,92736,9.15E+17,813,52354,359,1,239.34367,47.16222,0.018954173,5.44E-06,8.903467,8.920809,8.937361,8.972285,8.978819,201.0435,1.24E+18,239.3436718,47.1622797,2326,301,2,290,GALAXY,15.88195,14.55736,14.08635,13.83531,13.73282,16.923,15.675,15.397,15.209,14.926,16.082,16.612,15.87,16.255,15.508,15.354,14.871,3.206622228,1.32459,0.47101,0.25104,0.10249,0.841,-0.407,-0.685,-0.873,-1.156,-0.53,0.742,-0.385,0.747,0.154,0.483,0.311,-0.937,-1.215,-1.403,-1.686,1.053,-0.195,-0.473,-0.661,-0.944,0.668,-0.58,-0.858,-1.046,-1.329,1.415,0.167,-0.188,-0.283,-0.582,1.569,0.321,0.043,-0.145,-0.428,2.052,0.804,0.526,0.338,0.055
43423,63619,1.22E+18,1085,52531,368,1,10.44572,1.17218,0.01790126,1.18E-05,8.169311,8.328984,8.546217,8.640209,8.718454,47.466717,1.24E+18,10.44559939,1.172130127,4858,301,6,424,GALAXY,21.26631,20.69237,20.23485,19.96396,19.93402,19.7,17.918,17.359,17.205,16.897,18.075,20.192,19.092,19.951,17.696,17.227,16.94,0.858115664,0.57394,0.45752,0.27089,0.02994,1.625,-0.157,-0.716,-0.87,-1.178,-2.117,1.1,-0.859,2.255,0.469,0.287,-0.492,-2.274,-2.833,-2.987,-3.295,0.608,-1.174,-1.733,-1.887,-2.195,-0.251,-2.033,-2.592,-2.746,-3.054,2.004,0.222,-0.154,-0.308,-0.799,2.473,0.691,0.132,-0.022,-0.33,2.76,0.978,0.419,0.265,-0.043
91648,111908,7.03E+17,624,52377,396,1,244.16675,47.530586,0.057752013,1.10E-05,8.683399,8.745755,8.820208,8.869607,8.933779,101.50088,1.24E+18,244.1666828,47.53058027,1345,301,3,599,GALAXY,18.90608,17.79102,17.38968,17.14626,17.07434,18.085,17.8,17.383,17.228,17.219,18.096,17.666,18.171,17.558,17.507,17.369,17.292,0.519925138,1.11506,0.40134,0.24342,0.07192,-0.011,-0.296,-0.713,-0.868,-0.877,0.43,-0.505,0.613,0.051,0.138,0.077,0.419,0.134,-0.283,-0.438,-0.447,-0.086,-0.371,-0.788,-0.943,-0.952,0.527,0.242,-0.175,-0.33,-0.339,0.578,0.293,-0.155,-0.009,-0.288,0.716,0.431,0.014,-0.141,-0.15,0.793,0.508,0.091,-0.064,-0.073
40149,60339,1.31E+18,1167,52738,319,1,232.96756,48.306133,0.07239553,4.99E-06,8.546094,8.577072,8.605257,8.6473465,8.673908,152.60771,1.24E+18,232.9675494,48.30612442,3226,301,2,11,GALAXY,18.44944,17.59779,17.37462,17.10162,17.00947,18.836,17.974,17.708,17.602,17.391,18.468,18.527,18.107,18.05,18.039,17.709,17.721,0.218753674,0.85165,0.22317,0.273,0.09215,0.368,-0.494,-0.76,-0.866,-1.077,-0.059,0.42,0.057,0.011,0.33,-0.012,0.309,-0.553,-0.819,-0.925,-1.136,0.729,-0.133,-0.399,-0.505,-0.716,0.786,-0.076,-0.342,-0.448,-0.659,0.797,-0.065,-0.106,-0.211,-0.648,1.127,0.265,-0.001,-0.107,-0.318,1.115,0.253,-0.013,-0.119,-0.33
